Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
oo dd,RUNNING,07-01-2026,17:13:36,00:18:08,,140,,,,,125,,,,,,,,,,played pickleball before this. some light left knee pain,173.0,60.0,175,57,39,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:06:36,138,,,,,,,,,
,00:06:37,138,,,,,,,,,
,00:06:38,138,,,,,,,,,
,00:06:39,138,,,,,,,,,
,00:06:40,137,,,,,,,,,
,00:06:41,137,,,,,,,,,
,00:06:42,137,,,,,,,,,
,00:06:43,137,,,,,,,,,
,00:06:44,136,,,,,,,,,
,00:06:45,137,,,,,,,,,
,00:06:46,136,,,,,,,,,
,00:06:47,136,,,,,,,,,
,00:06:48,136,,,,,,,,,
,00:06:49,136,,,,,,,,,
,00:06:50,136,,,,,,,,,
,00:06:51,136,,,,,,,,,
,00:06:52,137,,,,,,,,,
,00:06:53,137,,,,,,,,,
,00:06:54,137,,,,,,,,,
,00:06:55,137,,,,,,,,,
,00:06:56,138,,,,,,,,,
,00:06:57,138,,,,,,,,,
,00:06:58,138,,,,,,,,,
,00:06:59,138,,,,,,,,,
,00:07:00,138,,,,,,,,,
,00:07:01,138,,,,,,,,,
,00:07:02,138,,,,,,,,,
,00:07:03,138,,,,,,,,,
,00:07:04,138,,,,,,,,,
,00:07:05,137,,,,,,,,,
,00:07:06,137,,,,,,,,,
,00:07:07,137,,,,,,,,,
,00:07:08,137,,,,,,,,,
,00:07:09,137,,,,,,,,,
,00:07:10,138,,,,,,,,,
,00:07:11,138,,,,,,,,,
,00:07:12,139,,,,,,,,,
,00:07:13,139,,,,,,,,,
,00:07:14,141,,,,,,,,,
,00:07:15,141,,,,,,,,,
,00:07:16,141,,,,,,,,,
,00:07:17,142,,,,,,,,,
,00:07:18,143,,,,,,,,,
,00:07:19,143,,,,,,,,,
,00:07:20,144,,,,,,,,,
,00:07:21,144,,,,,,,,,
,00:07:22,145,,,,,,,,,
,00:07:23,145,,,,,,,,,
,00:07:24,146,,,,,,,,,
,00:07:25,146,,,,,,,,,
,00:07:26,146,,,,,,,,,
,00:07:27,147,,,,,,,,,
,00:07:28,147,,,,,,,,,
,00:07:29,147,,,,,,,,,
,00:07:30,149,,,,,,,,,
,00:07:31,149,,,,,,,,,
,00:07:32,150,,,,,,,,,
,00:07:33,150,,,,,,,,,
,00:07:34,150,,,,,,,,,
,00:07:35,151,,,,,,,,,
,00:07:36,151,,,,,,,,,
,00:07:37,151,,,,,,,,,
,00:07:38,151,,,,,,,,,
,00:07:39,151,,,,,,,,,
,00:07:40,151,,,,,,,,,
,00:07:41,152,,,,,,,,,
,00:07:42,152,,,,,,,,,
,00:07:43,151,,,,,,,,,
,00:07:44,152,,,,,,,,,
,00:07:45,152,,,,,,,,,
,00:07:46,153,,,,,,,,,
,00:07:47,153,,,,,,,,,
,00:07:48,153,,,,,,,,,
,00:07:49,155,,,,,,,,,
,00:07:50,156,,,,,,,,,
,00:07:51,156,,,,,,,,,
,00:07:52,156,,,,,,,,,
,00:07:53,156,,,,,,,,,
,00:07:54,156,,,,,,,,,
,00:07:55,156,,,,,,,,,
,00:07:56,157,,,,,,,,,
,00:07:57,157,,,,,,,,,
,00:07:58,158,,,,,,,,,
,00:07:59,158,,,,,,,,,
,00:08:00,157,,,,,,,,,
,00:08:01,157,,,,,,,,,
,00:08:02,157,,,,,,,,,
,00:08:03,157,,,,,,,,,
,00:08:04,157,,,,,,,,,
,00:08:05,158,,,,,,,,,
,00:08:06,158,,,,,,,,,
,00:08:07,158,,,,,,,,,
,00:08:08,158,,,,,,,,,
,00:08:09,158,,,,,,,,,
,00:08:10,159,,,,,,,,,
,00:08:11,158,,,,,,,,,
,00:08:12,158,,,,,,,,,
,00:08:13,158,,,,,,,,,
,00:08:14,158,,,,,,,,,
,00:08:15,158,,,,,,,,,
,00:08:16,158,,,,,,,,,
,00:08:17,158,,,,,,,,,
,00:08:18,157,,,,,,,,,
,00:08:19,156,,,,,,,,,
,00:08:20,156,,,,,,,,,
,00:08:21,154,,,,,,,,,
,00:08:22,154,,,,,,,,,
,00:08:23,152,,,,,,,,,
,00:08:24,152,,,,,,,,,
,00:08:25,152,,,,,,,,,
,00:08:26,152,,,,,,,,,
,00:08:27,152,,,,,,,,,
,00:08:28,151,,,,,,,,,
,00:08:29,151,,,,,,,,,
,00:08:30,150,,,,,,,,,
,00:08:31,150,,,,,,,,,
,00:08:32,150,,,,,,,,,
,00:08:33,150,,,,,,,,,
,00:08:34,150,,,,,,,,,
,00:08:35,149,,,,,,,,,
,00:08:36,149,,,,,,,,,
,00:08:37,149,,,,,,,,,
,00:08:38,149,,,,,,,,,
,00:08:39,149,,,,,,,,,
,00:08:40,148,,,,,,,,,
,00:08:41,148,,,,,,,,,
,00:08:42,148,,,,,,,,,
,00:08:43,148,,,,,,,,,
,00:08:44,149,,,,,,,,,
,00:08:45,149,,,,,,,,,
,00:08:46,149,,,,,,,,,
,00:08:47,149,,,,,,,,,
,00:08:48,149,,,,,,,,,
,00:08:49,148,,,,,,,,,
,00:08:50,148,,,,,,,,,
,00:08:51,147,,,,,,,,,
,00:08:52,147,,,,,,,,,
,00:08:53,147,,,,,,,,,
,00:08:54,147,,,,,,,,,
,00:08:55,147,,,,,,,,,
,00:08:56,147,,,,,,,,,
,00:08:57,147,,,,,,,,,
,00:08:58,147,,,,,,,,,
,00:08:59,147,,,,,,,,,
,00:09:00,148,,,,,,,,,
,00:09:01,147,,,,,,,,,
,00:09:02,147,,,,,,,,,
,00:09:03,147,,,,,,,,,
,00:09:04,147,,,,,,,,,
,00:09:05,147,,,,,,,,,
,00:09:06,147,,,,,,,,,
,00:09:07,146,,,,,,,,,
,00:09:08,146,,,,,,,,,
,00:09:09,145,,,,,,,,,
,00:09:10,145,,,,,,,,,
,00:09:11,145,,,,,,,,,
,00:09:12,145,,,,,,,,,
,00:09:13,143,,,,,,,,,
,00:09:14,143,,,,,,,,,
,00:09:15,144,,,,,,,,,
,00:09:16,144,,,,,,,,,
,00:09:17,145,,,,,,,,,
,00:09:18,145,,,,,,,,,
,00:09:19,144,,,,,,,,,
,00:09:20,144,,,,,,,,,
,00:09:21,144,,,,,,,,,
,00:09:22,144,,,,,,,,,
,00:09:23,144,,,,,,,,,
,00:09:24,144,,,,,,,,,
,00:09:25,143,,,,,,,,,
,00:09:26,144,,,,,,,,,
,00:09:27,144,,,,,,,,,
,00:09:28,144,,,,,,,,,
,00:09:29,144,,,,,,,,,
,00:09:30,143,,,,,,,,,
,00:09:31,143,,,,,,,,,
,00:09:32,143,,,,,,,,,
,00:09:33,142,,,,,,,,,
,00:09:34,142,,,,,,,,,
,00:09:35,142,,,,,,,,,
,00:09:36,142,,,,,,,,,
,00:09:37,143,,,,,,,,,
,00:09:38,144,,,,,,,,,
,00:09:39,144,,,,,,,,,
,00:09:40,144,,,,,,,,,
,00:09:41,144,,,,,,,,,
,00:09:42,144,,,,,,,,,
,00:09:43,143,,,,,,,,,
,00:09:44,143,,,,,,,,,
,00:09:45,143,,,,,,,,,
,00:09:46,142,,,,,,,,,
,00:09:47,142,,,,,,,,,
,00:09:48,142,,,,,,,,,
,00:09:49,142,,,,,,,,,
,00:09:50,142,,,,,,,,,
,00:09:51,142,,,,,,,,,
,00:09:52,143,,,,,,,,,
,00:09:53,143,,,,,,,,,
,00:09:54,142,,,,,,,,,
,00:09:55,142,,,,,,,,,
,00:09:56,142,,,,,,,,,
,00:09:57,142,,,,,,,,,
,00:09:58,142,,,,,,,,,
,00:09:59,142,,,,,,,,,
,00:10:00,142,,,,,,,,,
,00:10:01,142,,,,,,,,,
,00:10:02,142,,,,,,,,,
,00:10:03,142,,,,,,,,,
,00:10:04,142,,,,,,,,,
,00:10:05,142,,,,,,,,,
,00:10:06,142,,,,,,,,,
,00:10:07,142,,,,,,,,,
,00:10:08,142,,,,,,,,,
,00:10:09,142,,,,,,,,,
,00:10:10,142,,,,,,,,,
,00:10:11,143,,,,,,,,,
,00:10:12,143,,,,,,,,,
,00:10:13,143,,,,,,,,,
,00:10:14,143,,,,,,,,,
,00:10:15,143,,,,,,,,,
,00:10:16,143,,,,,,,,,
