Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
oo dd,RUNNING,03-02-2026,17:40:57,00:18:13,,133,,,,,117,,,,,,,,,,,173.0,60.0,175,57,39,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:10:44,140,,,,,,,,,
,00:10:45,141,,,,,,,,,
,00:10:46,141,,,,,,,,,
,00:10:47,140,,,,,,,,,
,00:10:48,140,,,,,,,,,
,00:10:49,140,,,,,,,,,
,00:10:50,141,,,,,,,,,
,00:10:51,141,,,,,,,,,
,00:10:52,139,,,,,,,,,
,00:10:53,140,,,,,,,,,
,00:10:54,140,,,,,,,,,
,00:10:55,140,,,,,,,,,
,00:10:56,140,,,,,,,,,
,00:10:57,140,,,,,,,,,
,00:10:58,138,,,,,,,,,
,00:10:59,139,,,,,,,,,
,00:11:00,139,,,,,,,,,
,00:11:01,139,,,,,,,,,
,00:11:02,137,,,,,,,,,
,00:11:03,137,,,,,,,,,
,00:11:04,136,,,,,,,,,
,00:11:05,136,,,,,,,,,
,00:11:06,135,,,,,,,,,
,00:11:07,135,,,,,,,,,
,00:11:08,135,,,,,,,,,
,00:11:09,136,,,,,,,,,
,00:11:10,136,,,,,,,,,
,00:11:11,136,,,,,,,,,
,00:11:12,137,,,,,,,,,
,00:11:13,137,,,,,,,,,
,00:11:14,137,,,,,,,,,
,00:11:15,138,,,,,,,,,
,00:11:16,138,,,,,,,,,
,00:11:17,139,,,,,,,,,
,00:11:18,139,,,,,,,,,
,00:11:19,140,,,,,,,,,
,00:11:20,142,,,,,,,,,
,00:11:21,142,,,,,,,,,
,00:11:22,143,,,,,,,,,
,00:11:23,143,,,,,,,,,
,00:11:24,144,,,,,,,,,
,00:11:25,145,,,,,,,,,
,00:11:26,146,,,,,,,,,
,00:11:27,146,,,,,,,,,
,00:11:28,146,,,,,,,,,
,00:11:29,148,,,,,,,,,
,00:11:30,148,,,,,,,,,
,00:11:31,149,,,,,,,,,
